--------------------------------------------------------------------------------------------------
Hawk Log
--------------------------------------------------------------------------------------------------
--------------------------------------------------------------------------------------------------
HSTE Scan Log
--------------------------------------------------------------------------------------------------
2026-06-23 01:07:07,453 [HSTE-daemon] INFO  ExtensionLoader - Initializing API Extension - Provides a rest based API for controlling and accessing HSTE
2026-06-23 01:07:07,464 [HSTE-daemon] INFO  ExtensionLoader - Initializing History Extension - History Extension
2026-06-23 01:07:07,467 [HSTE-daemon] INFO  ExtensionLoader - Initializing Search Extension - Search messages for strings and regular expressions
2026-06-23 01:07:07,468 [HSTE-daemon] INFO  ExtensionLoader - Initializing Breakpoint Extension - Allows you to intercept and modify requests and responses
2026-06-23 01:07:07,475 [HSTE-daemon] INFO  ExtensionLoader - Initializing Passive Scan Extension - Passive scanner
2026-06-23 01:07:08,027 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Stats Passive Scan Rule
2026-06-23 01:07:08,027 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Anti-clickjacking Header
2026-06-23 01:07:08,027 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Application Error Disclosure
2026-06-23 01:07:08,027 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Big Redirect Detected (Potential Sensitive Information Leak)
2026-06-23 01:07:08,027 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Re-examine Cache-control Directives
2026-06-23 01:07:08,027 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Charset Mismatch
2026-06-23 01:07:08,028 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Content Security Policy (CSP) Header Not Set
2026-06-23 01:07:08,028 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: CSP
2026-06-23 01:07:08,028 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Content-Type Header Missing
2026-06-23 01:07:08,028 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Cookie No HttpOnly Flag
2026-06-23 01:07:08,028 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Loosely Scoped Cookie
2026-06-23 01:07:08,028 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Cookie without SameSite Attribute
2026-06-23 01:07:08,029 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Cookie Without Secure Flag
2026-06-23 01:07:08,029 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Information Leak - Credit Card Number
2026-06-23 01:07:08,029 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Cross-Domain Misconfiguration
2026-06-23 01:07:08,029 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Cross-Domain JavaScript Source File Inclusion
2026-06-23 01:07:08,029 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Absence of Anti-CSRF Tokens
2026-06-23 01:07:08,029 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Directory Browsing
2026-06-23 01:07:08,029 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Information Leak - Email Address
2026-06-23 01:07:08,030 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Hash Disclosure
2026-06-23 01:07:08,030 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Heartbleed OpenSSL Vulnerability (Indicative)
2026-06-23 01:07:08,030 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Information Leak - HTML Comments
2026-06-23 01:07:08,030 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Information Leak - IBAN
2026-06-23 01:07:08,030 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Private IP Disclosure
2026-06-23 01:07:08,030 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Session ID in URL Rewrite
2026-06-23 01:07:08,030 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Information Disclosure - Debug Error Messages
2026-06-23 01:07:08,030 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Information Disclosure - Sensitive Information in URL
2026-06-23 01:07:08,030 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Information Disclosure - Sensitive Information in HTTP Referrer Header
2026-06-23 01:07:08,030 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Information Disclosure - Suspicious Comments
2026-06-23 01:07:08,031 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Weak Authentication Method
2026-06-23 01:07:08,031 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: HTTP to HTTPS Insecure Transition in Form Post
2026-06-23 01:07:08,031 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: HTTPS to HTTP Insecure Transition in Form Post
2026-06-23 01:07:08,031 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Insecure JSF ViewState
2026-06-23 01:07:08,031 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Reverse Tabnabbing
2026-06-23 01:07:08,031 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Secure Pages Include Mixed Content
2026-06-23 01:07:08,031 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Modern Web Application
2026-06-23 01:07:08,031 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: PII Disclosure
2026-06-23 01:07:08,031 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Retrieved from Cache
2026-06-23 01:07:08,031 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: HTTP Server Response Header
2026-06-23 01:07:08,032 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Strict-Transport-Security Header
2026-06-23 01:07:08,032 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Timestamp Disclosure
2026-06-23 01:07:08,032 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: User Controllable Charset
2026-06-23 01:07:08,032 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Cookie Poisoning
2026-06-23 01:07:08,032 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: User Controllable HTML Element Attribute (Potential XSS)
2026-06-23 01:07:08,032 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: User Controllable JavaScript Event (XSS)
2026-06-23 01:07:08,032 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Open Redirect
2026-06-23 01:07:08,032 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Username Hash Found
2026-06-23 01:07:08,032 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Viewstate
2026-06-23 01:07:08,033 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: X-AspNet-Version Response Header
2026-06-23 01:07:08,033 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: X-Backend-Server Header Information Leak
2026-06-23 01:07:08,033 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: X-ChromeLogger-Data (XCOLD) Header Information Leak
2026-06-23 01:07:08,033 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: X-Content-Type-Options Header Missing
2026-06-23 01:07:08,033 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: X-Debug-Token Information Leak
2026-06-23 01:07:08,033 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Server Leaks Information via "X-Powered-By" HTTP Response Header Field(s)
2026-06-23 01:07:08,033 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Base64 Disclosure
2026-06-23 01:07:08,033 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: An example passive scan rule which loads data from a file.
2026-06-23 01:07:08,033 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Example Passive Scan Rule: Denial of Service
2026-06-23 01:07:08,034 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Fetch Metadata Request Headers
2026-06-23 01:07:08,034 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Full Path Disclosure
2026-06-23 01:07:08,034 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Content Cacheability
2026-06-23 01:07:08,034 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: GraphQL Endpoint Detected
2026-06-23 01:07:08,034 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: GraphQL Introspection Endpoint Enabled
2026-06-23 01:07:08,034 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: In Page Banner Information Leak
2026-06-23 01:07:08,034 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Dangerous JS Functions
2026-06-23 01:07:08,034 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Java Serialization Object
2026-06-23 01:07:08,034 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Permissions Policy Header Not Set
2026-06-23 01:07:08,034 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Script Served From Malicious Domain (polyfill)
2026-06-23 01:07:08,035 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: HTTP Parameter Override
2026-06-23 01:07:08,035 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Insufficient Site Isolation Against Spectre Vulnerability
2026-06-23 01:07:08,035 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Source Code Disclosure
2026-06-23 01:07:08,035 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Sub Resource Integrity Attribute Missing
2026-06-23 01:07:08,035 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Script Passive Scan Rules
2026-06-23 01:07:08,035 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: WSDL File Detection
2026-06-23 01:07:08,035 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: PassiveInputRecorder
2026-06-23 01:07:08,035 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: PotentialBOPLA
2026-06-23 01:07:08,035 [HSTE-daemon] INFO  ExtensionPassiveScan - Loaded passive scan rule: Insecure Direct Object References
2026-06-23 01:07:08,061 [HSTE-daemon] INFO  ExtensionLoader - Initializing Alerts Extension - Allows you to view and manage alerts
2026-06-23 01:07:08,063 [HSTE-daemon] INFO  ExtensionLoader - Initializing Active Scan Extension - Active scanner, heavily based on the original Paros active scanner, but with additional tests added
2026-06-23 01:07:08,071 [HSTE-daemon] INFO  ExtensionLoader - Initializing Standard Menus Extension - A set of common popup menus for miscellaneous tasks
2026-06-23 01:07:08,072 [HSTE-daemon] INFO  ExtensionLoader - Initializing ExtensionBruteForce - Forced browsing of files and directories using code from the OWASP DirBuster tool
2026-06-23 01:07:08,074 [HSTE-daemon] INFO  ExtensionLoader - Initializing Compare Extension - Compares 2 sessions and generates an HTML file showing the differences
2026-06-23 01:07:08,074 [HSTE-daemon] INFO  ExtensionLoader - Initializing ExtensionInvoke - Invoke external applications passing context related information such as URLs and parameters
2026-06-23 01:07:08,074 [HSTE-daemon] INFO  ExtensionLoader - Initializing Anti-CSRF Extension - Handles anti cross site request forgery (CSRF) tokens
2026-06-23 01:07:08,081 [HSTE-daemon] INFO  ExtensionLoader - Initializing Authentication Extension - Authentication Extension
2026-06-23 01:07:08,094 [HSTE-daemon] INFO  ExtensionAuthentication - Loaded authentication method types: [Form-based Authentication, HTTP/NTLM Authentication, Manual Authentication, Script-based Authentication, JSON-based Authentication]
2026-06-23 01:07:08,097 [HSTE-daemon] INFO  ExtensionLoader - Initializing Log4j Extension - Logs errors to the Output tab in development mode only
2026-06-23 01:07:08,097 [HSTE-daemon] INFO  ExtensionLoader - Initializing Users Extension - Users Extension
2026-06-23 01:07:08,100 [HSTE-daemon] INFO  ExtensionLoader - Initializing Parameters Extension - Summarise and analyse FORM and URL parameters as well as cookies
2026-06-23 01:07:08,101 [HSTE-daemon] INFO  ExtensionLoader - Initializing Script Extension - Script integration
2026-06-23 01:07:08,105 [HSTE-daemon] INFO  ExtensionLoader - Initializing ExtensionScripts - Scripting console, supports all JSR 223 scripting languages
2026-06-23 01:07:08,118 [HSTE-daemon] INFO  ExtensionLoader - Initializing Forced User Extension - Forced User Extension
2026-06-23 01:07:08,119 [HSTE-daemon] INFO  ExtensionLoader - Initializing HTTP Sessions Extension - Extension handling HTTP sessions
2026-06-23 01:07:08,121 [HSTE-daemon] INFO  ExtensionLoader - Initializing ExtensionDiff - ExtensionDiff
2026-06-23 01:07:08,121 [HSTE-daemon] INFO  ExtensionLoader - Initializing HTTP Panel Post Table View Extension - HTTP Panel Post Table View Extension
2026-06-23 01:07:08,122 [HSTE-daemon] INFO  ExtensionLoader - Initializing Session Management Extension - Session Management Extension
2026-06-23 01:07:08,124 [HSTE-daemon] INFO  ExtensionSessionManagement - Loaded session management method types: [Cookie-based Session Management, HTTP Authentication Session Management, Script-based Session Management]
2026-06-23 01:07:08,125 [HSTE-daemon] INFO  ExtensionLoader - Initializing HTTP Panel Form Table View Extension - HTTP Panel Form Table View Extension
2026-06-23 01:07:08,125 [HSTE-daemon] INFO  ExtensionLoader - Initializing WebSockets Support - Capture messages from WebSockets with the ability to set breakpoints.
2026-06-23 01:07:08,137 [HSTE-daemon] INFO  ExtensionLoader - Initializing SOAP/WSDL Support - Allows you to import a WSDL file containing operations which HSTE will access, adding them to the Sites tree.
2026-06-23 01:07:08,138 [HSTE-daemon] INFO  ExtensionLoader - Initializing Core UI Extension - Core UI related functionality.
2026-06-23 01:07:08,138 [HSTE-daemon] INFO  ExtensionLoader - Initializing Wappalyzer - Technology Detection - Technology detection using Wappalyzer - http://wappalyzer.com/
2026-06-23 01:07:08,139 [HSTE-daemon] INFO  ExtensionLoader - Initializing Authorization Extension - Authorization Extension
2026-06-23 01:07:08,139 [HSTE-daemon] INFO  ExtensionLoader - Initializing AJAX Spider - AJAX Spider, uses Crawljax
2026-06-23 01:07:08,143 [HSTE-daemon] INFO  ExtensionLoader - Initializing Refresh Sites Tree Extension - Adds menu item to refresh the Sites tree
2026-06-23 01:07:08,143 [HSTE-daemon] INFO  ExtensionLoader - Initializing Help Extension - HSTE User Guide
2026-06-23 01:07:08,144 [HSTE-daemon] INFO  ExtensionLoader - Initializing Network Extension - Provides core networking capabilities.
2026-06-23 01:07:08,170 [HSTE-daemon] INFO  ConnectionOptions - Unsafe SSL/TLS renegotiation disabled.
2026-06-23 01:07:08,172 [HSTE-daemon] INFO  ExtensionLoader - Initializing Extension Configuration Extension - Allows you to configure which extensions are loaded when HSTE starts
2026-06-23 01:07:08,172 [HSTE-daemon] INFO  ExtensionLoader - Initializing Combined HTTP Panels Extension - Combined HTTP Panels Extension
2026-06-23 01:07:08,173 [HSTE-daemon] INFO  ExtensionLoader - Initializing HTTP Panel Hex View Extension - HTTP Panel Hex View Extension
2026-06-23 01:07:08,173 [HSTE-daemon] INFO  ExtensionLoader - Initializing HTTP Panel Image View Extension - HTTP Panel Image View Extension
2026-06-23 01:07:08,173 [HSTE-daemon] INFO  ExtensionLoader - Initializing HTTP Panel Query Table View Extension - HTTP Panel Query Table View Extension
2026-06-23 01:07:08,173 [HSTE-daemon] INFO  ExtensionLoader - Initializing HTTP Panel Syntax Highlighter View Extension - HTTP Panel Syntax Highlighter View Extension
2026-06-23 01:07:08,173 [HSTE-daemon] INFO  ExtensionLoader - Initializing Keyboard Configuration Extension - Adds support for configurable keyboard shortcuts for all of the HSTE menus.
2026-06-23 01:07:08,173 [HSTE-daemon] INFO  ExtensionLoader - Initializing Scanner Rule Configuration Extension - Active and passive rule configuration
2026-06-23 01:07:08,178 [HSTE-daemon] INFO  ExtensionLoader - Initializing Statistics Extension - Statistics
2026-06-23 01:07:08,179 [HSTE-daemon] INFO  ExtensionStats - Start recording in memory stats
2026-06-23 01:07:08,182 [HSTE-daemon] INFO  ExtensionLoader - Initializing Custom Pages Extension - Custom Pages Definition
2026-06-23 01:07:08,182 [HSTE-daemon] INFO  ExtensionLoader - Initializing ExtensionAlertFilters - Context alert rules filter
2026-06-23 01:07:08,184 [HSTE-daemon] INFO  ExtensionLoader - Initializing Active Scan Rules - Release status active scan rules
2026-06-23 01:07:08,184 [HSTE-daemon] INFO  ExtensionLoader - Initializing Active Scan Rules Custom Payloads - Provides support for custom payloads in scan rules.
2026-06-23 01:07:08,199 [HSTE-daemon] INFO  ExtensionLoader - Initializing Active Scan Rules - alpha - Alpha status active scan rules
2026-06-23 01:07:08,199 [HSTE-daemon] INFO  ExtensionLoader - Initializing ExtensionAscanRulesBeta - Beta status active scan rules
2026-06-23 01:07:08,199 [HSTE-daemon] INFO  ExtensionLoader - Initializing Authentication Statistics - Records logged in/out statistics for all contexts in scope  
2026-06-23 01:07:08,199 [HSTE-daemon] INFO  ExtensionLoader - Initializing Common Library - A library of shared functionality
2026-06-23 01:07:08,200 [HSTE-daemon] INFO  ExtensionLoader - Initializing Custom Payloads - Ability to add, edit or remove payloads that are used i.e. by active scanners
2026-06-23 01:07:08,201 [HSTE-daemon] INFO  ExtensionLoader - Initializing Advance Fuzzer - Provides the foundation for concrete message types (for example, HTTP, WebSockets) expose fuzzer implementations.
2026-06-23 01:07:08,202 [HSTE-daemon] INFO  ExtensionLoader - Initializing HTTP Fuzzer - Allows to fuzz HTTP messages.
2026-06-23 01:07:08,202 [HSTE-daemon] INFO  ExtensionLoader - Initializing ExtensionGettingStarted - The HSTE Getting Started Guide
2026-06-23 01:07:08,202 [HSTE-daemon] INFO  ExtensionLoader - Initializing Out-of-band Application Security Testing - Adds Out-of-band Application Security Testing functionality.
2026-06-23 01:07:08,208 [HSTE-daemon] INFO  ExtensionLoader - Initializing ExtensionOnlineMenu - The Online menu links
2026-06-23 01:07:08,209 [HSTE-daemon] INFO  ExtensionLoader - Initializing OpenAPI Import - Allows you to spider and import OpenAPI (Swagger) definitions 
2026-06-23 01:07:08,218 [HSTE-daemon] INFO  ExtensionLoader - Initializing OpenAPI Spider - OpenAPI Spider Integration
2026-06-23 01:07:08,223 [HSTE-daemon] INFO  ExtensionLoader - Initializing Passive Scan Rules - Release status passive scan rules
2026-06-23 01:07:08,223 [HSTE-daemon] INFO  ExtensionLoader - Initializing Passive Scan Rules Release Custom Payloads - Provides support for custom payloads in scan rules.
2026-06-23 01:07:08,225 [HSTE-daemon] INFO  ExtensionLoader - Initializing Passive Scan Rules - alpha - Alpha status passive scan rules
2026-06-23 01:07:08,225 [HSTE-daemon] INFO  ExtensionLoader - Initializing Passive Scan Rules - beta - Beta status passive scan rules
2026-06-23 01:07:08,225 [HSTE-daemon] INFO  ExtensionLoader - Initializing Passive Scan Rules Beta Custom Payloads - Provides support for custom payloads in scan rules.
2026-06-23 01:07:08,226 [HSTE-daemon] INFO  ExtensionLoader - Initializing Puppeteer - Browser automation via Chrome DevTools Protocol (CDP)
2026-06-23 01:07:08,226 [HSTE-daemon] INFO  ExtensionPuppeteer - Puppeteer extension loaded
2026-06-23 01:07:08,226 [HSTE-daemon] INFO  ExtensionLoader - Initializing Match and Replace - Easy way to replace strings in requests and responses
2026-06-23 01:07:08,228 [HSTE-daemon] INFO  ExtensionLoader - Initializing ExtensionPassiveScriptCache - ExtensionPassiveScriptCache
2026-06-23 01:07:08,229 [HSTE-daemon] INFO  ExtensionLoader - Initializing SOAP Spider - SOAP Spider Integration
2026-06-23 01:07:08,229 [HSTE-daemon] INFO  ExtensionLoader - Initializing Spider Extension - Spider used for automatically finding URIs on a site.
2026-06-23 01:07:08,247 [HSTE-daemon] INFO  ExtensionLoader - Initializing ExtensionTalonHawkscan - ExtensionTalonHawkscan
2026-06-23 01:07:08,247 [HSTE-daemon] INFO  ExtensionTalonHawkscan - Hooking ExtensionTalonHawkscan...
2026-06-23 01:07:08,894 [HSTE-daemon] INFO  ExtensionSessionManagement - Loaded session management method types: [Cookie-based Session Management, HTTP Authentication Session Management, Script-based Session Management, HawkBased Session Management]
2026-06-23 01:07:08,897 [HSTE-daemon] INFO  ExtensionSessionManagement - Loaded session management method types: [Cookie-based Session Management, HTTP Authentication Session Management, Script-based Session Management, HawkBased Session Management, External Based Session Management]
2026-06-23 01:07:09,186 [Timer-0] INFO  DeleteAlertHistoryHandler - Delete history id list: 0
2026-06-23 01:07:09,959 [HSTE-daemon] INFO  Companion - Loaded talon conf proto file: C:\Users\vxvaca\.hawk\sessions\319da357-dcad-462b-865c-d3fea1baa921\.talon-319da357-dcad-462b-865c-d3fea1baa921.pb
2026-06-23 01:07:10,088 [HSTE-daemon] INFO  ExtensionLoader - Initializing WebSocket Fuzzer - Allows to fuzz WebSocket messages.
2026-06-23 01:07:10,528 [HSTE-daemon] INFO  VersionPrinter - Flyway Community Edition 9.20.0 by Redgate
2026-06-23 01:07:10,529 [HSTE-daemon] INFO  VersionPrinter - See release notes here: https://rd.gt/416ObMi
2026-06-23 01:07:10,529 [HSTE-daemon] INFO  VersionPrinter - 
